body,timestamp,sender,read
"Dear Customer, repay your FASTCASH using Online Link '- https://tuc95.app.goo.gl/DACKh , OR UPI ID '- 777019182108704.03@cmsidfc , OR NEFT/IMPS Bank Details '- Beneficiary Name: Si Creva Capital Services Pvt Ltd, Bank: IDFC Bank, A/C No: 777019182108704, A/C Type: Current Account, IFSC: IDFB0010209, Branch: Prabhadevi Branch",2020-01-27 03:03:00,VX-KISSHT,true
"Dear MONEYWOW customer, your repayment date was 21-01-2020. Your total due amount is ?6160.00 at present. We request you to make payment today. As delay in repayment, it will affect your Cibil score/social status and it will be difficult for you to apply loan in future. Please using MONEY WOW app to make payment today to avoid high penalty. Thank you!",2020-01-27 04:33:06,VX-MNYWOW,true
<#> 708188 is your OTP to login to Dhani Pay. It is usable once and valid for 15 mins. GX3QoctVuzy,2020-01-27 04:49:14,VK-DHANIP,true
"Hi bangaru priyanka, after multiple reminders you have not paid minimum amount of Rs. 1446/- redcarpet loan for 73 days. Pay by clicking on link https://redcarpet.app.link/kNsXdcmJhY to avoid legal action.",2020-01-27 05:13:44,VX-REDCPT,true
Please use 113639 (digibank OTP) to complete your digibank transaction. Please do not share this one time password with anyone else.,2020-01-27 05:16:19,VM-DBSBNK,false
"<#> Hi there, your OTP is 199836. Just enter it in the app before it expires. The NIRA team looks forward to having you on board. NqIovbkEo+B",2020-01-27 06:07:07,TM-NIRAFN,true
"<#> Hi there, your OTP is 197838. Just enter it in the app before it expires. The NIRA team looks forward to having you on board. NqIovbkEo+B",2020-01-27 06:07:16,TM-NIRAFN,true
<#> 406640 is your OTP to login to Dhani Pay. It is usable once and valid for 15 mins. GX3QoctVuzy,2020-01-27 06:08:13,VK-DHANIP,true
"<#> You have requested to reset your password on StashFin, OTP for reset password is: 3841. /Yjwa4iBusS",2020-01-27 06:10:11,CP-STHFIN,false
2476 is your OTP for registration on WeRupee and valid for 10 minute. Please do not reveal it to anyone. 【WeRupee】,2020-01-27 06:11:24,VX-WERUPE,true
"<#> You have requested to reset your password on StashFin, OTP for reset password is: 3841. /Yjwa4iBusS",2020-01-27 06:16:20,CP-STHFIN,false
"You have been overdue 1671, overdue fees Rs.150, please repay as soon as possible!(RUPBUS)",2020-01-27 06:28:05,VX-RUPBUS,false
"700433 is your iCredit OTP.For security,please DO NOT share it with anyone.",2020-01-27 06:29:02,VX-iCredt,true
<#> 423497 is your OTP to login to Dhani Pay. It is usable once and valid for 15 mins. GX3QoctVuzy,2020-01-27 09:16:33,BH-DHANIP,true
Your January CIBIL Report is ready. Check if it has improved. (Checking won't affect score). Tap https://www.wishfin.com/register?month=January&year=2020&source=sms and login easily with OTP to view. Now also track your score monthly for Free by downloading Wishfin App from PlayStore at https://play.google.com/store/apps/details?id=com.mywish.wishfin.view,2020-01-27 09:19:18,QP-WISHFN,true
6862 is the OTP code to login to wishfin. OTP will be valid for next 10 min.,2020-01-27 09:19:54,QP-WISHFN,false
"As a RupeeRedee Privileged Customer, now get money in just few steps.
Available only on this link exclusively for you http://bit.ly/2Ww7dtW",2020-01-27 09:58:52,VK-RUPEER,true
<#> 700550 is your OTP to login to Dhani Pay. It is usable once and valid for 15 mins. GX3QoctVuzy,2020-01-27 10:05:29,VK-DHANIP,true
"Dear MONEYWOW customer, your repayment date was 21-01-2020. Your total due amount is ?6160.00 at present. We request you to make payment today. As delay in repayment, it will affect your Cibil score/social status and it will be difficult for you to apply loan in future. Please using MONEY WOW app to make payment today to avoid high penalty. Thank you!",2020-01-27 10:31:45,VX-MNYWOW,true
Your OTP  is 1371. Do not share OTP with anyone.,2020-01-27 10:57:38,TX-BudyLn,true
Your OTP  is 5623. Do not share OTP with anyone.,2020-01-27 10:57:58,TX-BudyLn,true
Your OTP  is 4858. Do not share OTP with anyone.,2020-01-27 10:57:59,TX-BudyLn,true
Your OTP  is 3654. Do not share OTP with anyone.,2020-01-27 10:58:01,TX-BudyLn,true
"Dear BANGARU, we regret to inform you that your loan request has been declined. This is because you do not meet one or more of our eligibility criteria.

- PaySense",2020-01-27 11:01:33,VM-PAYSNS,true
Your OTP  is 3721. Do not share OTP with anyone.,2020-01-27 11:03:47,TX-BudyLn,true
"<#> 254786 is your Paysense verification code and will be valid for the next 15 minutes
J1xi/0K6OPY",2020-01-27 11:06:26,TK-PAYSNS,true
[Mi Credit] 371717 is your unique OTP for Mi Credit. This OTP is valid for 5 mins. Please do not share this code with anyone for security reasons.,2020-01-27 11:16:28,57273,true
<#> 639313 is your OTP to login to Dhani Pay. It is usable once and valid for 15 mins. Fv5+adQ6mUH,2020-01-27 11:17:18,BZ-DHANIP,true
<#> 253367 is your OTP to login to Dhani Pay. It is usable once and valid for 15 mins. GX3QoctVuzy,2020-01-27 11:49:17,VK-DHANIP,true
"Padmaja is looking for Home Appliances Repair & Services in Hyderabad via Sulekha.
Get their details now by paying here. https://sh.sulekha.com/BTcAT68",2020-01-27 12:47:15,AD-SLEKHA,false
"Dear BANGARU, To complete your EMI application of Rs. 14999 with Snapmint Mobiles click weurl.co/5bZbhp & Buy Now, Pay Later at No Cost EMI
Track your order/EMIs on app: weurl.co/5bZbip@",2020-01-27 17:08:20,BZ-SNPMNT,true
"Your OTP Code is 7202.  We never ask for payments on GooglePay,BhimPay, Wallets etc. Make your EMI payments only through snapmint.com or 
Snapmint app",2020-01-27 17:16:57,AD-SNPMNT,false
"Dear Customer, repay your FASTCASH using Online Link '- https://tuc95.app.goo.gl/DACKh , OR UPI ID '- 777019182108704.03@cmsidfc , OR NEFT/IMPS Bank Details '- Beneficiary Name: Si Creva Capital Services Pvt Ltd, Bank: IDFC Bank, A/C No: 777019182108704, A/C Type: Current Account, IFSC: IDFB0010209, Branch: Prabhadevi Branch",2020-01-28 03:16:34,VX-KISSHT,true
"Bangaru Priyanka, Please be advised that we did not receive the re-payment amount as agreed. Make the repayment Rs. 3427 immediately to avoid legal action.",2020-01-28 03:19:35,VX-LNFRNT,true
<#> 594191 is your OTP to login to Dhani Pay. It is usable once and valid for 15 mins. GX3QoctVuzy,2020-01-28 03:20:07,VK-DHANIP,true
Full Body Checkup @ Just Rs 799/-.Get Free Sample Pickup From Home Book Now: https://bit.ly/2OSsUBw,2020-01-28 03:30:08,BR-LABTST,false
"Dear MONEYWOW customer, your repayment date was 21-01-2020. Your total due amount is ?6270.00 at present. We request you to make payment today. As delay in repayment, it will affect your Cibil score/social status and it will be difficult for you to apply loan in future. Please using MONEY WOW app to make payment today to avoid high penalty. Thank you!",2020-01-28 04:31:35,VX-MNYWOW,true
<#> 984499 is your OTP to login to Dhani Pay. It is usable once and valid for 15 mins. GX3QoctVuzy,2020-01-28 04:32:35,BZ-DHANIP,true
"Hi BANGARU PRIYANKA, Our reps tried calling you but could not connect, will initiate the process again. Request you to please attend the call from 022-62979220.",2020-01-28 04:55:54,CP-DIGIBK,false
"Hi bangaru priyanka, after multiple reminders you have not paid minimum amount of Rs. 1446/- redcarpet loan for 74 days. Pay by clicking on link https://redcarpet.app.link/kNsXdcmJhY to avoid legal action.",2020-01-28 05:07:55,VX-REDCPT,true
Unlimited Banking. Open Savings Account. Click here https://bit.ly/2JcuX1o T&C Apply,2020-01-28 05:34:23,BR-KTKbnk,true
"Congrats! Indiabulls Dhani has sent Dhani Points of 15.0 towards New Loan Rewards. Avl Bal Cash:Rs.0,Dhani Points:Rs.15",2020-01-28 06:07:07,VK-DHANIP,true
"Congrats! Indiabulls Dhani has sent Dhani Points of 10.0 towards Spin the Wheel. Avl Bal Cash:Rs.0,Dhani Points:Rs.25",2020-01-28 06:12:29,BH-DHANIP,true
<#> 929300 is your OTP to login to Dhani Pay. It is usable once and valid for 15 mins. GX3QoctVuzy,2020-01-28 06:12:37,VK-DHANIP,true
"Dear Customer, payment for repayment towards your Loan Account number 1008701429 has been received. the mandate registration will take up to 20 working days.",2020-01-28 06:20:56,MD-IDHANI,true
"In Just 5 Minutes! Get Instant Loan Up to Rs25000 Chota Loan, Badi Khushi Apply Now: http://bit.ly/2YgmKzE",2020-01-28 06:30:15,BR-instaL,true
"Dear Customer,DIRECT debit mandate Fvg IVLFLDRDB is registered with Ref No KB5463637.Thank you for Banking with us.",2020-01-28 06:46:41,AD-KBNACH,true
"Dear Customer, Your credit score this month has changed by a few points! To find out why, check your updated credit report for free. View Now: bit.ly/2xD98Q2",2020-01-28 07:03:23,BP-INDIAL,false
"  Avail , 0%  Instant cash loans  . 3     : www.gs.im/n/gv97aYavt5A",2020-01-28 08:00:13,BP-IAVAIL,true
"Hi bangaru priyanka, a job offer from Redcarpet, join us as a field collection officer at 25k per month salary! To apply fill this form - http://bit.ly/RCol25",2020-01-28 09:28:52,VX-REDCPT,true
"Dear Customer, repay your FASTCASH using Online Link '- https://tuc95.app.goo.gl/DACKh , OR UPI ID '- 777019182108704.03@cmsidfc , OR NEFT/IMPS Bank Details '- Beneficiary Name: Si Creva Capital Services Pvt Ltd, Bank: IDFC Bank, A/C No: 777019182108704, A/C Type: Current Account, IFSC: IDFB0010209, Branch: Prabhadevi Branch",2020-01-28 09:29:02,VX-KISSHT,true
<#> vCard: One Time Password is 948415 for Registration in vCard application and valid till 16:25:06. Y45KwKqQB+Q,2020-01-28 10:25:09,VK-VCCARD,false
"Dear MONEYWOW customer, your repayment date was 21-01-2020. Your total due amount is ?6270.00 at present. We request you to make payment today. As delay in repayment, it will affect your Cibil score/social status and it will be difficult for you to apply loan in future. Please using MONEY WOW app to make payment today to avoid high penalty. Thank you!",2020-01-28 10:31:14,VX-MNYWOW,true
"<#> 124933 is your Paysense verification code and will be valid for the next 15 minutes
J1xi/0K6OPY",2020-01-28 10:38:51,TM-PAYSNS,false
<#> Your OTP is 885642.Please enter the same to continue with your application process oLbZGTEkXQS,2020-01-28 10:47:57,VK-IVLPTR,false
Your password is 1047. You can use this to log in to the Indiabulls Partner App once you have completed your registration.For any query call the Partner Helpline on 022-61655111 (Mumbai) or 044-61655111 (Chennai),2020-01-28 10:48:13,VK-IVLPTR,false
<#> 725031 is your OTP to login to Dhani Pay. It is usable once and valid for 15 mins. GX3QoctVuzy,2020-01-28 11:49:00,VK-DHANIP,true
"With Galaxy Note10 Lite,shoot pro-grade videos with Live Focus & edit them with built-in editing suite. Own at Rs33999! Prebook now.TnC http://1kx.in/PTIYoV",2020-01-28 11:51:28,TX-SAMSNG,false
"[ icredit ] Congratulations! Your application has been approved, open APP and get money. Only in 1 minute!",2020-01-28 12:32:55,VX-iCredt,true
"[ icredit ] Congratulations, the loan that you applied has been sent to your bank account. Also, you can continue to apply for a loan after repayment.",2020-01-28 12:35:43,VX-iCredt,true
"You have used 50% of your 1.50 GB daily high speed data quota on your Jio Number 9182108704 as of 28-Jan-20 18:08. To track your balance and usage, give a missed call to 1299. To know more on how to manage your Jio account, click https://youtu.be/SZpJCHV4gdg
Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",2020-01-28 12:39:00,JA-JioPay,true
"మీ జియో నంబర్ 9182108704  పై 1.50 GB హై స్పీడ్ ఇంటర్నెట్  డేటా నుంచి 28-Jan-20 18:08 నాటికి 50% ఉపయోగించారు. మీ బ్యాలన్స్ మరియు వినియోగించిన వివరాలు ట్రాక్ చేయడానికి 1299 మీద మిస్స్ డ్  కాల్ ఇవ్వండి. మీ జీయో అకౌంట్ ను ఎలా మేనేజ్ చేయాలో, మరింత తెలుసుకోవడానికి, ఈ https://youtu.be/mKc7vFW0BBc 
లింకు ను క్లిక్ చేయండి. మీ ప్రస్తుత బ్యాలెన్స్, చెల్లుబాటు, ప్లాన్ వివరాలు మరియు ఉత్తేజకరమైన రీఛార్జ్ ప్రణాళికల కోసం 1991 డయల్ చేయండి",2020-01-28 12:39:03,JA-JioPay,true
Enjoyed the Dhani Stock Market game? Now experience the real stock market with Indiabulls Shubh. Download! http://1kx.in/KzQs1v Call 022 61446300 for queries.,2020-01-28 12:52:47,MD-IDhani,true
<#> 396543 is your OTP to login to Dhani Pay. It is usable once and valid for 15 mins. Fv5+adQ6mUH,2020-01-28 12:58:14,BH-DHANIP,true
<#> 347827 is your OTP to login to Dhani Pay. It is usable once and valid for 15 mins. GX3QoctVuzy,2020-01-28 13:01:00,VK-DHANIP,true
"Dear customer, kindly edit with correct details of Company Certification part within 3 days to proceed with your loan application further. Thank you!",2020-01-28 15:35:55,VX-FLASHO,true
<#> 336017 is your OTP to login to Dhani Pay. It is usable once and valid for 15 mins. GX3QoctVuzy,2020-01-28 15:36:24,VK-DHANIP,true
"Received Rs.60 from 93XXXX9219. Txn id: 28617729046. Updated balance: Rs.63.72. For issues, reach us on 0120-4440440",2020-01-28 16:46:27,BP-iPaytm,true
<#> 753553 is your OTP to login to Dhani Pay. It is usable once and valid for 15 mins. GX3QoctVuzy,2020-01-28 17:54:02,VK-DHANIP,true
<#> 687103 is your OTP to login to Dhani Pay. It is usable once and valid for 15 mins. GX3QoctVuzy,2020-01-28 18:55:59,VK-DHANIP,true
<#> 970338 is your OTP to login to Dhani Pay. It is usable once and valid for 15 mins. GX3QoctVuzy,2020-01-28 22:16:01,VK-DHANIP,true
